date,commodity,price
10-06-2024,Onion,63.59210763
11-06-2024,Onion,63.61183757
12-06-2024,Onion,63.64459508
13-06-2024,Onion,63.69295609
14-06-2024,Onion,63.71903172
15-06-2024,Onion,63.63158485
16-06-2024,Onion,63.60444245
17-06-2024,Onion,63.69709754
18-06-2024,Onion,63.64817514
19-06-2024,Onion,63.54458155
20-06-2024,Onion,63.5840274
21-06-2024,Onion,63.59927508
22-06-2024,Onion,63.59389882
23-06-2024,Onion,63.5480934
24-06-2024,Onion,63.61688828
25-06-2024,Onion,63.60564555
26-06-2024,Onion,63.56847835
27-06-2024,Onion,63.59646228
28-06-2024,Onion,63.63156159
29-06-2024,Onion,63.58722873
30-06-2024,Onion,63.59176097
01-07-2024,Onion,63.59687779
02-07-2024,Onion,63.57072524
03-07-2024,Onion,63.54657044
04-07-2024,Onion,63.45859875
05-07-2024,Onion,63.60427784
06-07-2024,Onion,63.61626311
07-07-2024,Onion,63.53746314
08-07-2024,Onion,63.58669378
09-07-2024,Onion,63.55350158
10-07-2024,Onion,63.49351363
11-07-2024,Onion,63.50922811
12-07-2024,Onion,63.7087158
13-07-2024,Onion,63.56331094
14-07-2024,Onion,63.50364924
15-07-2024,Onion,63.49703896
16-07-2024,Onion,63.6241809
17-07-2024,Onion,63.56701663
18-07-2024,Onion,63.55923186
19-07-2024,Onion,63.55222799
20-07-2024,Onion,63.5539526
21-07-2024,Onion,63.55369857
22-07-2024,Onion,63.46082781
23-07-2024,Onion,63.59520695
24-07-2024,Onion,63.50409805
25-07-2024,Onion,63.5887
26-07-2024,Onion,63.45663651
27-07-2024,Onion,63.52744306
28-07-2024,Onion,63.56262713
29-07-2024,Onion,63.53360706
30-07-2024,Onion,63.52405065
31-07-2024,Onion,63.48659158
01-08-2024,Onion,63.56501558
02-08-2024,Onion,63.49812291
03-08-2024,Onion,63.408546
04-08-2024,Onion,63.46723251
05-08-2024,Onion,63.47874594
06-08-2024,Onion,63.48999657
07-08-2024,Onion,63.42551214
08-08-2024,Onion,63.47569929
09-08-2024,Onion,63.45799914
10-08-2024,Onion,63.5031871
11-08-2024,Onion,63.49805938
12-08-2024,Onion,63.49880273
13-08-2024,Onion,63.52053107
14-08-2024,Onion,63.51668259
15-08-2024,Onion,63.33374644
16-08-2024,Onion,63.47168049
17-08-2024,Onion,63.40244986
18-08-2024,Onion,63.55757016
19-08-2024,Onion,63.49322142
20-08-2024,Onion,63.38754219
21-08-2024,Onion,63.44989423
22-08-2024,Onion,63.50029871
23-08-2024,Onion,63.47285314
24-08-2024,Onion,63.49896649
25-08-2024,Onion,63.46404102
26-08-2024,Onion,63.51558264
27-08-2024,Onion,63.60392636
28-08-2024,Onion,63.53393783
29-08-2024,Onion,63.47929896
30-08-2024,Onion,63.497758
01-01-2018,Potato,87.02810574
02-01-2018,Potato,87.06789362
03-01-2018,Potato,86.99481271
04-01-2018,Potato,87.00381183
05-01-2018,Potato,87.04667225
06-01-2018,Potato,87.0593563
07-01-2018,Potato,86.99255536
08-01-2018,Potato,86.95675513
09-01-2018,Potato,87.04039451
10-01-2018,Potato,86.91292692
11-01-2018,Potato,86.99462453
12-01-2018,Potato,87.05077871
13-01-2018,Potato,87.07674402
14-01-2018,Potato,86.97503006
15-01-2018,Potato,86.96400607
16-01-2018,Potato,87.01869579
17-01-2018,Potato,86.97419532
18-01-2018,Potato,86.91495605
19-01-2018,Potato,87.03110476
20-01-2018,Potato,86.96422988
21-01-2018,Potato,87.02689204
22-01-2018,Potato,86.98466903
23-01-2018,Potato,86.9989481
24-01-2018,Potato,86.93723437
25-01-2018,Potato,87.0280456
26-01-2018,Potato,86.97786582
27-01-2018,Potato,86.97951748
28-01-2018,Potato,86.95773422
29-01-2018,Potato,86.91741603
30-01-2018,Potato,86.97834186
31-01-2018,Potato,87.0039853
01-02-2018,Potato,86.93026572
02-02-2018,Potato,86.91882053
03-02-2018,Potato,87.00758674
04-02-2018,Potato,86.99128197
05-02-2018,Potato,86.85326409
06-02-2018,Potato,86.87190468
07-02-2018,Potato,87.00482816
08-02-2018,Potato,86.9461945
09-02-2018,Potato,86.91621942
10-02-2018,Potato,86.95849493
11-02-2018,Potato,86.79357439
12-02-2018,Potato,86.95856211
13-02-2018,Potato,86.8402551
14-02-2018,Potato,86.89226089
15-02-2018,Potato,86.88992984
16-02-2018,Potato,86.83832278
17-02-2018,Potato,86.86757611
18-02-2018,Potato,86.82562105
19-02-2018,Potato,86.89486245
20-02-2018,Potato,86.87969072
21-02-2018,Potato,86.89552832
22-02-2018,Potato,86.86616214
23-02-2018,Potato,86.81795359
24-02-2018,Potato,86.9240062
25-02-2018,Potato,86.88696741
26-02-2018,Potato,86.91483843
27-02-2018,Potato,86.89857492
28-02-2018,Potato,86.88852781
01-03-2018,Potato,86.8288049
02-03-2018,Potato,86.85090516
03-03-2018,Potato,86.78319807
04-03-2018,Potato,86.84773437
05-03-2018,Potato,86.85229288
06-03-2018,Potato,86.95978506
07-03-2018,Potato,86.861335
08-03-2018,Potato,86.68247215
09-03-2018,Potato,86.83332189
10-03-2018,Potato,86.87132701
11-03-2018,Potato,86.83330362
12-03-2018,Potato,86.82475775
13-03-2018,Potato,86.89293613
14-03-2018,Potato,86.79711127
15-03-2018,Potato,86.82438408
16-03-2018,Potato,86.77042879
17-03-2018,Potato,86.83767298
18-03-2018,Potato,86.84734309
19-03-2018,Potato,86.81157846
20-03-2018,Potato,86.69734265
21-03-2018,Potato,86.80464971
22-03-2018,Potato,86.87473736
23-03-2018,Potato,86.75921334
24-03-2018,Potato,86.84336058
25-03-2018,Potato,86.77627479
26-03-2018,Potato,86.70530102
27-03-2018,Potato,86.70245569
28-03-2018,Potato,86.81019769
29-03-2018,Potato,86.90962725
30-03-2018,Potato,86.80461084
31-03-2018,Potato,86.75028575
01-04-2018,Potato,86.76156763
02-04-2018,Potato,86.76341093
03-04-2018,Potato,86.77087241
04-04-2018,Potato,86.84169627
05-04-2018,Potato,86.77314807
06-04-2018,Potato,86.75486631
07-04-2018,Potato,86.75120526
08-04-2018,Potato,86.77575265
09-04-2018,Potato,86.67549525
10-04-2018,Potato,86.77302567
11-04-2018,Potato,86.78357197
12-04-2018,Potato,86.75998852
13-04-2018,Potato,86.88521238
14-04-2018,Potato,86.69684691
15-04-2018,Potato,86.7211885
16-04-2018,Potato,86.74996031
17-04-2018,Potato,86.70138908
18-04-2018,Potato,86.65162375
19-04-2018,Potato,86.83505729
20-04-2018,Potato,86.740129
21-04-2018,Potato,86.69007259
22-04-2018,Potato,86.73489101
23-04-2018,Potato,86.63635659
24-04-2018,Potato,86.73536083
25-04-2018,Potato,86.72243615
26-04-2018,Potato,86.75962847
27-04-2018,Potato,86.61136335
28-04-2018,Potato,86.64088202
29-04-2018,Potato,86.64181525
30-04-2018,Potato,86.66447201
01-05-2018,Potato,86.69363367
02-05-2018,Potato,86.70411932
03-05-2018,Potato,86.67051129
04-05-2018,Potato,86.62257331
05-05-2018,Potato,86.62354217
06-05-2018,Potato,86.65615785
07-05-2018,Potato,86.61176537
08-05-2018,Potato,86.59555996
09-05-2018,Potato,86.58757323
10-05-2018,Potato,86.61970183
11-05-2018,Potato,86.48126637
12-05-2018,Potato,86.58075714
13-05-2018,Potato,86.57286526
14-05-2018,Potato,86.56247432
15-05-2018,Potato,86.50137931
16-05-2018,Potato,86.59083502
17-05-2018,Potato,86.54108724
18-05-2018,Potato,86.52154898
19-05-2018,Potato,86.57768017
20-05-2018,Potato,86.51050807
21-05-2018,Potato,86.54847348
22-05-2018,Potato,86.57167537
23-05-2018,Potato,86.41195481
24-05-2018,Potato,86.57962001
25-05-2018,Potato,86.51862607
26-05-2018,Potato,86.49362252
27-05-2018,Potato,86.45981417
28-05-2018,Potato,86.49648115
29-05-2018,Potato,86.57310248
30-05-2018,Potato,86.44759182
31-05-2018,Potato,86.39558525
01-06-2018,Potato,86.4979176
02-06-2018,Potato,86.51100834
03-06-2018,Potato,86.56701568
04-06-2018,Potato,86.43081984
05-06-2018,Potato,86.53553991
06-06-2018,Potato,86.50344786
07-06-2018,Potato,86.40366498
08-06-2018,Potato,86.46680058
09-06-2018,Potato,86.45119214
10-06-2018,Potato,86.35153138
11-06-2018,Potato,86.37263482
12-06-2018,Potato,86.39599265
13-06-2018,Potato,86.524024
14-06-2018,Potato,86.37491104
15-06-2018,Potato,86.40674521
16-06-2018,Potato,86.42660363
17-06-2018,Potato,86.40265998
18-06-2018,Potato,86.29814972
19-06-2018,Potato,86.37526777
20-06-2018,Potato,86.45779679
21-06-2018,Potato,86.37628835
22-06-2018,Potato,86.45022494
23-06-2018,Potato,86.40758268
24-06-2018,Potato,86.42495971
25-06-2018,Potato,86.3232084
26-06-2018,Potato,86.40366371
27-06-2018,Potato,86.37534482
28-06-2018,Potato,86.34880502
29-06-2018,Potato,86.31069518
30-06-2018,Potato,86.2989317
01-07-2018,Potato,86.42279186
02-07-2018,Potato,86.32254635
03-07-2018,Potato,86.32645574
04-07-2018,Potato,86.36355841
05-07-2018,Potato,86.33296306
06-07-2018,Potato,86.27383725
07-07-2018,Potato,86.2761529
08-07-2018,Potato,86.22069619
09-07-2018,Potato,86.30510538
10-07-2018,Potato,86.30821168
11-07-2018,Potato,86.28915599
12-07-2018,Potato,86.24305372
13-07-2018,Potato,86.24377602
14-07-2018,Potato,86.30895586
15-07-2018,Potato,86.11742125
16-07-2018,Potato,86.26646679
17-07-2018,Potato,86.204455
18-07-2018,Potato,86.29345383
19-07-2018,Potato,86.17714891
20-07-2018,Potato,86.26532323
21-07-2018,Potato,86.21292443
22-07-2018,Potato,86.1855461
23-07-2018,Potato,86.22419246
24-07-2018,Potato,86.27569291
25-07-2018,Potato,86.10118075
26-07-2018,Potato,86.22721564
27-07-2018,Potato,86.13743103
28-07-2018,Potato,86.11411984
29-07-2018,Potato,86.18803392
30-07-2018,Potato,86.20111537
31-07-2018,Potato,86.18065449
01-08-2018,Potato,86.15413579
02-08-2018,Potato,86.14319217
03-08-2018,Potato,86.12663449
04-08-2018,Potato,86.13525339
05-08-2018,Potato,86.1203634
06-08-2018,Potato,86.16967072
07-08-2018,Potato,86.15501231
08-08-2018,Potato,86.17885116
09-08-2018,Potato,86.19774678
10-08-2018,Potato,86.07751506
11-08-2018,Potato,86.13011799
12-08-2018,Potato,86.14121065
13-08-2018,Potato,86.10384567
14-08-2018,Potato,85.97892866
15-08-2018,Potato,86.02051772
16-08-2018,Potato,86.09660117
17-08-2018,Potato,85.99782215
18-08-2018,Potato,86.00834957
19-08-2018,Potato,85.97798755
20-08-2018,Potato,86.07143409
21-08-2018,Potato,85.983301
22-08-2018,Potato,86.00960251
23-08-2018,Potato,86.03035235
24-08-2018,Potato,86.03189481
25-08-2018,Potato,86.0283257
26-08-2018,Potato,85.98034775
27-08-2018,Potato,86.04263703
28-08-2018,Potato,86.01685794
29-08-2018,Potato,85.95944514
30-08-2018,Potato,85.95881126
31-08-2018,Potato,85.90508674
01-09-2018,Potato,85.99856837
02-09-2018,Potato,86.05468764
03-09-2018,Potato,85.90650078
04-09-2018,Potato,85.9604611
05-09-2018,Potato,86.02141307
06-09-2018,Potato,85.9827334
07-09-2018,Potato,85.88174337
08-09-2018,Potato,85.95204399
09-09-2018,Potato,85.88494088
10-09-2018,Potato,85.94616167
11-09-2018,Potato,85.91943419
12-09-2018,Potato,85.91402449
13-09-2018,Potato,85.99801156
14-09-2018,Potato,85.93109902
15-09-2018,Potato,86.00716662
16-09-2018,Potato,85.84561937
17-09-2018,Potato,85.92509028
18-09-2018,Potato,85.90778531
19-09-2018,Potato,85.87252367
20-09-2018,Potato,85.91292904
21-09-2018,Potato,85.88887213
22-09-2018,Potato,85.89579829
23-09-2018,Potato,85.89827212
24-09-2018,Potato,85.86005074
25-09-2018,Potato,85.84459029
26-09-2018,Potato,85.78268364
27-09-2018,Potato,85.9066087
28-09-2018,Potato,85.80954353
29-09-2018,Potato,85.84316338
30-09-2018,Potato,85.81856515
01-10-2018,Potato,85.92577879
02-10-2018,Potato,85.7772407
03-10-2018,Potato,85.79969599
04-10-2018,Potato,85.9059405
05-10-2018,Potato,85.72743128
06-10-2018,Potato,85.84814316
07-10-2018,Potato,85.78698819
08-10-2018,Potato,85.77701558
09-10-2018,Potato,85.85790184
10-10-2018,Potato,85.85570447
11-10-2018,Potato,85.81150106
12-10-2018,Potato,85.8699193
13-10-2018,Potato,85.82033393
14-10-2018,Potato,85.88124617
15-10-2018,Potato,85.78529721
16-10-2018,Potato,85.70516882
17-10-2018,Potato,85.8085123
18-10-2018,Potato,85.97103685
19-10-2018,Potato,85.82316801
20-10-2018,Potato,85.83480958
21-10-2018,Potato,85.76467829
22-10-2018,Potato,85.65051887
23-10-2018,Potato,85.79027915
24-10-2018,Potato,85.76086574
25-10-2018,Potato,85.70324735
26-10-2018,Potato,85.82701983
27-10-2018,Potato,85.79104599
28-10-2018,Potato,85.72949985
29-10-2018,Potato,85.7898545
30-10-2018,Potato,85.70983249
31-10-2018,Potato,85.74484866
01-11-2018,Potato,85.70575876
02-11-2018,Potato,85.75246076
03-11-2018,Potato,85.73849511
04-11-2018,Potato,85.72591623
05-11-2018,Potato,85.73303226
06-11-2018,Potato,85.70644024
07-11-2018,Potato,85.76332344
08-11-2018,Potato,85.73950859
09-11-2018,Potato,85.67426132
10-11-2018,Potato,85.65522308
11-11-2018,Potato,85.70955074
12-11-2018,Potato,85.60489769
13-11-2018,Potato,85.72857844
14-11-2018,Potato,85.73974998
15-11-2018,Potato,85.70262499
16-11-2018,Potato,85.69544348
17-11-2018,Potato,85.66895897
18-11-2018,Potato,85.74842205
19-11-2018,Potato,85.74086728
20-11-2018,Potato,85.65043683
21-11-2018,Potato,85.67093913
22-11-2018,Potato,85.72102755
23-11-2018,Potato,85.67283379
24-11-2018,Potato,85.66320972
25-11-2018,Potato,85.65170762
26-11-2018,Potato,85.70353016
27-11-2018,Potato,85.73851669
28-11-2018,Potato,85.69081389
29-11-2018,Potato,85.71176396
30-11-2018,Potato,85.61994118
01-12-2018,Potato,85.62766958
02-12-2018,Potato,85.66563655
03-12-2018,Potato,85.65887495
04-12-2018,Potato,85.71809409
05-12-2018,Potato,85.70124328
06-12-2018,Potato,85.59394911
07-12-2018,Potato,85.66093543
08-12-2018,Potato,85.69632346
09-12-2018,Potato,85.62176865
10-12-2018,Potato,85.65250886
11-12-2018,Potato,85.69361882
12-12-2018,Potato,85.595136
13-12-2018,Potato,85.65959276
14-12-2018,Potato,85.61765587
15-12-2018,Potato,85.66415847
16-12-2018,Potato,85.56719649
17-12-2018,Potato,85.72214845
18-12-2018,Potato,85.58285815
19-12-2018,Potato,85.58551673
20-12-2018,Potato,85.56126081
21-12-2018,Potato,85.61978873
22-12-2018,Potato,85.67162395
23-12-2018,Potato,85.64272447
24-12-2018,Potato,85.58910265
25-12-2018,Potato,85.60267985
26-12-2018,Potato,85.59531558
27-12-2018,Potato,85.70234532
28-12-2018,Potato,85.58151138
29-12-2018,Potato,85.65470662
30-12-2018,Potato,85.65340757
31-12-2018,Potato,85.54198531
01-01-2019,Potato,85.65193115
02-01-2019,Potato,85.53334124
03-01-2019,Potato,85.6121854
04-01-2019,Potato,85.60123847
05-01-2019,Potato,85.61392681
06-01-2019,Potato,85.65563805
07-01-2019,Potato,85.664397
08-01-2019,Potato,85.53148118
09-01-2019,Potato,85.56975935
10-01-2019,Potato,85.48379205
11-01-2019,Potato,85.65550021
12-01-2019,Potato,85.50819463
13-01-2019,Potato,85.46408493
14-01-2019,Potato,85.47392779
15-01-2019,Potato,85.54698186
16-01-2019,Potato,85.46804563
17-01-2019,Potato,85.5903673
18-01-2019,Potato,85.5772893
19-01-2019,Potato,85.64593506
20-01-2019,Potato,85.57148614
21-01-2019,Potato,85.59254701
22-01-2019,Potato,85.57124766
23-01-2019,Potato,85.53953982
24-01-2019,Potato,85.54750689
25-01-2019,Potato,85.57030134
26-01-2019,Potato,85.59988736
27-01-2019,Potato,85.52848397
28-01-2019,Potato,85.40985867
29-01-2019,Potato,85.55733478
30-01-2019,Potato,85.52865287
31-01-2019,Potato,85.46878338
01-02-2019,Potato,85.48667849
02-02-2019,Potato,85.51736485
03-02-2019,Potato,85.44772111
04-02-2019,Potato,85.54453914
05-02-2019,Potato,85.53484258
06-02-2019,Potato,85.50500718
07-02-2019,Potato,85.44026271
08-02-2019,Potato,85.52008175
09-02-2019,Potato,85.4898147
10-02-2019,Potato,85.45491711
11-02-2019,Potato,85.49325088
12-02-2019,Potato,85.40651751
13-02-2019,Potato,85.44969021
14-02-2019,Potato,85.42811483
15-02-2019,Potato,85.52643602
16-02-2019,Potato,85.48120904
17-02-2019,Potato,85.57510229
18-02-2019,Potato,85.4725122
19-02-2019,Potato,85.50615912
20-02-2019,Potato,85.5447433
21-02-2019,Potato,85.43140004
22-02-2019,Potato,85.49158695
23-02-2019,Potato,85.41596098
24-02-2019,Potato,85.46113112
25-02-2019,Potato,85.52227466
26-02-2019,Potato,85.53708633
27-02-2019,Potato,85.47199443
28-02-2019,Potato,85.40678853
01-03-2019,Potato,85.5230589
02-03-2019,Potato,85.40467914
03-03-2019,Potato,85.45652079
04-03-2019,Potato,85.53303925
05-03-2019,Potato,85.41648995
06-03-2019,Potato,85.39615734
07-03-2019,Potato,85.46184588
08-03-2019,Potato,85.50595777
09-03-2019,Potato,85.52658357
10-03-2019,Potato,85.32120352
11-03-2019,Potato,85.40469577
12-03-2019,Potato,85.46045085
13-03-2019,Potato,85.39236594
14-03-2019,Potato,85.36729886
15-03-2019,Potato,85.44112428
16-03-2019,Potato,85.42941068
17-03-2019,Potato,85.39590934
18-03-2019,Potato,85.30218146
19-03-2019,Potato,85.47015377
20-03-2019,Potato,85.39331827
21-03-2019,Potato,85.34372735
22-03-2019,Potato,85.35722498
23-03-2019,Potato,85.33171293
24-03-2019,Potato,85.40898397
25-03-2019,Potato,85.47630797
26-03-2019,Potato,85.39487608
27-03-2019,Potato,85.39126878
28-03-2019,Potato,85.2873014
29-03-2019,Potato,85.36172374
30-03-2019,Potato,85.43286145
31-03-2019,Potato,85.32604932
01-04-2019,Potato,85.3959989
02-04-2019,Potato,85.41743149
03-04-2019,Potato,85.26742529
04-04-2019,Potato,85.35348601
05-04-2019,Potato,85.33611491
06-04-2019,Potato,85.39783798
07-04-2019,Potato,85.37561141
08-04-2019,Potato,85.41130079
09-04-2019,Potato,85.37337541
10-04-2019,Potato,85.38769461
11-04-2019,Potato,85.33311764
12-04-2019,Potato,85.32645622
13-04-2019,Potato,85.31370865
14-04-2019,Potato,85.33440984
15-04-2019,Potato,85.35429801
16-04-2019,Potato,85.23944004
17-04-2019,Potato,85.29098446
18-04-2019,Potato,85.19593851
19-04-2019,Potato,85.24392086
20-04-2019,Potato,85.34678739
21-04-2019,Potato,85.19426058
22-04-2019,Potato,85.21116653
23-04-2019,Potato,85.25936555
24-04-2019,Potato,85.21712316
25-04-2019,Potato,85.22213549
26-04-2019,Potato,85.15533939
27-04-2019,Potato,85.2379706
28-04-2019,Potato,85.25824027
29-04-2019,Potato,85.25070266
30-04-2019,Potato,85.1910717
01-05-2019,Potato,85.20723514
02-05-2019,Potato,85.14476585
03-05-2019,Potato,85.1564856
04-05-2019,Potato,85.12795176
05-05-2019,Potato,85.19900095
06-05-2019,Potato,85.18385951
07-05-2019,Potato,85.20973204
08-05-2019,Potato,85.23963384
09-05-2019,Potato,85.172413
10-05-2019,Potato,85.11043333
11-05-2019,Potato,85.20843518
12-05-2019,Potato,85.23702892
13-05-2019,Potato,85.07162779
14-05-2019,Potato,85.11875236
15-05-2019,Potato,85.03804698
16-05-2019,Potato,85.20624601
17-05-2019,Potato,85.18121914
18-05-2019,Potato,85.10484287
19-05-2019,Potato,85.05859021
20-05-2019,Potato,85.14076215
21-05-2019,Potato,85.14396959
22-05-2019,Potato,85.11856535
23-05-2019,Potato,85.07477501
24-05-2019,Potato,85.10737512
25-05-2019,Potato,85.10567755
26-05-2019,Potato,85.03945193
27-05-2019,Potato,85.084776
28-05-2019,Potato,85.13136858
29-05-2019,Potato,85.00052334
30-05-2019,Potato,85.15163341
31-05-2019,Potato,85.00591315
01-06-2019,Potato,85.10166259
02-06-2019,Potato,85.1158442
03-06-2019,Potato,85.08745919
04-06-2019,Potato,85.05147508
05-06-2019,Potato,85.0163764
06-06-2019,Potato,85.12566401
07-06-2019,Potato,85.0561654
08-06-2019,Potato,85.03520258
09-06-2019,Potato,84.9418408
10-06-2019,Potato,85.03677428
11-06-2019,Potato,85.12494113
12-06-2019,Potato,85.00659153
13-06-2019,Potato,84.96849927
14-06-2019,Potato,85.01303597
15-06-2019,Potato,84.94990793
16-06-2019,Potato,84.94398625
17-06-2019,Potato,85.06992558
18-06-2019,Potato,84.97651466
19-06-2019,Potato,84.94400745
20-06-2019,Potato,84.98763208
21-06-2019,Potato,84.99110431
22-06-2019,Potato,85.00961395
23-06-2019,Potato,84.90723618
24-06-2019,Potato,84.98427455
25-06-2019,Potato,84.81839348
26-06-2019,Potato,84.97787884
27-06-2019,Potato,84.94429883
28-06-2019,Potato,84.79591137
29-06-2019,Potato,84.89274323
30-06-2019,Potato,84.75786775
01-07-2019,Potato,84.92329238
02-07-2019,Potato,84.9005601
03-07-2019,Potato,84.91464343
04-07-2019,Potato,84.97014844
05-07-2019,Potato,84.77877765
06-07-2019,Potato,84.86764356
07-07-2019,Potato,84.84870489
08-07-2019,Potato,84.88478306
09-07-2019,Potato,84.84867895
10-07-2019,Potato,84.88260644
11-07-2019,Potato,84.86983281
12-07-2019,Potato,84.77546401
13-07-2019,Potato,84.83527591
14-07-2019,Potato,84.81361809
15-07-2019,Potato,84.77074967
16-07-2019,Potato,84.8711244
17-07-2019,Potato,84.93723055
18-07-2019,Potato,84.81866153
19-07-2019,Potato,84.76877676
20-07-2019,Potato,84.74938331
21-07-2019,Potato,84.76650466
22-07-2019,Potato,84.69441394
23-07-2019,Potato,84.79402603
24-07-2019,Potato,84.7067024
25-07-2019,Potato,84.76863035
26-07-2019,Potato,84.75105816
27-07-2019,Potato,84.85962344
28-07-2019,Potato,84.71420308
29-07-2019,Potato,84.77590301
30-07-2019,Potato,84.76893863
31-07-2019,Potato,84.78788684
01-08-2019,Potato,84.76358978
02-08-2019,Potato,84.75669242
03-08-2019,Potato,84.81563783
04-08-2019,Potato,84.71299331
05-08-2019,Potato,84.61038577
06-08-2019,Potato,84.71240614
07-08-2019,Potato,84.70983842
08-08-2019,Potato,84.67062278
09-08-2019,Potato,84.59545442
10-08-2019,Potato,84.64661098
11-08-2019,Potato,84.66226759
12-08-2019,Potato,84.62387927
13-08-2019,Potato,84.67376436
14-08-2019,Potato,84.60379219
15-08-2019,Potato,84.68607577
16-08-2019,Potato,84.59744614
17-08-2019,Potato,84.63569375
18-08-2019,Potato,84.6238115
19-08-2019,Potato,84.62270372
20-08-2019,Potato,84.61604663
21-08-2019,Potato,84.54351016
22-08-2019,Potato,84.66356031
23-08-2019,Potato,84.59923034
24-08-2019,Potato,84.51583193
25-08-2019,Potato,84.63753297
26-08-2019,Potato,84.58721042
27-08-2019,Potato,84.54803264
28-08-2019,Potato,84.62364147
29-08-2019,Potato,84.62031553
30-08-2019,Potato,84.56307878
31-08-2019,Potato,84.56669135
01-09-2019,Potato,84.64613564
02-09-2019,Potato,84.49979329
03-09-2019,Potato,84.48158502
04-09-2019,Potato,84.55823372
05-09-2019,Potato,84.51815502
06-09-2019,Potato,84.49932366
07-09-2019,Potato,84.51019269
08-09-2019,Potato,84.58313199
09-09-2019,Potato,84.55404192
10-09-2019,Potato,84.55845456
11-09-2019,Potato,84.48828233
12-09-2019,Potato,84.47616776
13-09-2019,Potato,84.57121529
14-09-2019,Potato,84.52365939
15-09-2019,Potato,84.4802964
16-09-2019,Potato,84.52423286
17-09-2019,Potato,84.4681136
18-09-2019,Potato,84.49927111
19-09-2019,Potato,84.51606651
20-09-2019,Potato,84.50098595
21-09-2019,Potato,84.51616401
22-09-2019,Potato,84.400558
23-09-2019,Potato,84.42607557
24-09-2019,Potato,84.41512272
25-09-2019,Potato,84.41838909
26-09-2019,Potato,84.51074447
27-09-2019,Potato,84.45328039
28-09-2019,Potato,84.46510566
29-09-2019,Potato,84.40040101
30-09-2019,Potato,84.40937157
01-10-2019,Potato,84.47702915
02-10-2019,Potato,84.40218949
03-10-2019,Potato,84.38345815
04-10-2019,Potato,84.41465992
05-10-2019,Potato,84.4329405
06-10-2019,Potato,84.40074229
07-10-2019,Potato,84.38395881
08-10-2019,Potato,84.28092842
09-10-2019,Potato,84.30215804
10-10-2019,Potato,84.45132739
11-10-2019,Potato,84.39455996
12-10-2019,Potato,84.41715583
13-10-2019,Potato,84.38438881
14-10-2019,Potato,84.38011347
15-10-2019,Potato,84.34132282
16-10-2019,Potato,84.38060756
17-10-2019,Potato,84.38315701
18-10-2019,Potato,84.35381548
19-10-2019,Potato,84.39359718
20-10-2019,Potato,84.3779687
21-10-2019,Potato,84.3575053
22-10-2019,Potato,84.33151895
23-10-2019,Potato,84.39207295
24-10-2019,Potato,84.32994374
25-10-2019,Potato,84.31948624
26-10-2019,Potato,84.29870521
27-10-2019,Potato,84.38832676
28-10-2019,Potato,84.27174867
29-10-2019,Potato,84.31730508
30-10-2019,Potato,84.31866923
31-10-2019,Potato,84.26306535
01-11-2019,Potato,84.30520619
02-11-2019,Potato,84.33893392
03-11-2019,Potato,84.30875014
04-11-2019,Potato,84.25407852
05-11-2019,Potato,84.27176485
06-11-2019,Potato,84.34572361
07-11-2019,Potato,84.22336198
08-11-2019,Potato,84.33460082
09-11-2019,Potato,84.29417849
10-11-2019,Potato,84.278245
11-11-2019,Potato,84.32997663
12-11-2019,Potato,84.24849161
13-11-2019,Potato,84.30843144
14-11-2019,Potato,84.25779167
15-11-2019,Potato,84.294573
16-11-2019,Potato,84.25553858
17-11-2019,Potato,84.31371369
18-11-2019,Potato,84.27079002
19-11-2019,Potato,84.29837584
20-11-2019,Potato,84.34734465
21-11-2019,Potato,84.35698275
22-11-2019,Potato,84.26238677
23-11-2019,Potato,84.305055
24-11-2019,Potato,84.27565587
25-11-2019,Potato,84.10109339
26-11-2019,Potato,84.32206103
27-11-2019,Potato,84.27850043
28-11-2019,Potato,84.26929489
29-11-2019,Potato,84.31149063
30-11-2019,Potato,84.2467191
01-12-2019,Potato,84.28420918
02-12-2019,Potato,84.14881563
03-12-2019,Potato,84.20109695
04-12-2019,Potato,84.24232757
05-12-2019,Potato,84.3501669
06-12-2019,Potato,84.19794733
07-12-2019,Potato,84.29695549
08-12-2019,Potato,84.16900694
09-12-2019,Potato,84.21462833
10-12-2019,Potato,84.23270807
11-12-2019,Potato,84.28120774
12-12-2019,Potato,84.24946637
13-12-2019,Potato,84.13537867
14-12-2019,Potato,84.16712661
15-12-2019,Potato,84.19240583
16-12-2019,Potato,84.18737157
17-12-2019,Potato,84.14280138
18-12-2019,Potato,84.18602915
19-12-2019,Potato,84.21746643
20-12-2019,Potato,84.18270532
21-12-2019,Potato,84.24363903
22-12-2019,Potato,84.19812633
23-12-2019,Potato,84.1721458
24-12-2019,Potato,84.25728337
25-12-2019,Potato,84.22516883
26-12-2019,Potato,84.19003257
27-12-2019,Potato,84.22157797
28-12-2019,Potato,84.17963783
29-12-2019,Potato,84.13594465
30-12-2019,Potato,84.24019658
31-12-2019,Potato,84.24702881
01-01-2020,Potato,84.16543372
02-01-2020,Potato,84.19534439
03-01-2020,Potato,84.0751237
04-01-2020,Potato,84.13210818
05-01-2020,Potato,84.16153002
06-01-2020,Potato,84.17747167
07-01-2020,Potato,84.09390207
08-01-2020,Potato,84.11445348
09-01-2020,Potato,84.23707213
10-01-2020,Potato,84.15625346
11-01-2020,Potato,84.25391081
12-01-2020,Potato,84.26763436
